date,consommation_totale_kwh,consommation_moyenne_kwh,temp_moyenne_c,temp_min_c,temp_max_c,degres_jour_chauffage,nb_releves,part_lignes_imputees_pct,annee,mois,jour,jour_semaine,weekend,jour_annee,saison_automne,saison_ete,saison_hiver,saison_printemps,conso_lag_1,conso_lag_7,conso_rolling_7,conso_rolling_14,split
2024-09-22,11940.135,17.057335714285713,15.289871428571429,11.119285714285715,20.41634285714286,2.3290857142857146,700,10.0,2024,9,22,6,1,266,True,False,False,False,11359.73,11316.59,14429.400714285714,14453.381071428574,train
2024-09-23,15809.78,22.5854,16.41077142857143,11.746142857142855,21.77932857142857,1.0961428571428569,700,10.571428571428571,2024,9,23,0,0,267,True,False,False,False,11940.135,15607.33,14518.478571428572,14514.479285714286,train
2024-09-24,16182.06,23.11722857142857,15.397371428571429,11.75472857142857,18.37732857142857,2.088214285714286,700,10.714285714285714,2024,9,24,1,0,268,True,False,False,False,15809.78,15454.92,14547.4,14532.602142857142,train
2024-09-25,16266.225,23.237464285714285,15.468742857142859,11.378814285714286,20.717614285714287,1.839,700,11.142857142857142,2024,9,25,2,0,269,True,False,False,False,16182.06,15815.39,14651.277142857143,14586.534642857141,train
2024-09-26,16105.845,23.00835,15.9712,12.74907142857143,20.18712857142857,1.4575857142857143,700,12.0,2024,9,26,3,0,270,True,False,False,False,16266.225,15675.415,14715.682142857142,14623.072857142857,train
2024-09-27,15993.05,22.847214285714283,15.820042857142859,12.554971428571427,20.180057142857144,1.9648428571428573,700,11.428571428571429,2024,9,27,4,0,271,True,False,False,False,16105.845,15776.43,14777.172142857142,14632.341071428571,train
2024-09-28,11739.785,16.77112142857143,15.321814285714286,11.402271428571428,21.470614285714287,1.7260142857142855,700,10.714285714285714,2024,9,28,5,1,272,True,False,False,False,15993.05,11359.73,14808.117857142857,14610.901428571431,train
2024-09-29,11995.63,17.136614285714284,14.97032857142857,10.83967142857143,19.896385714285714,2.3830714285714283,700,10.571428571428571,2024,9,29,6,1,273,True,False,False,False,11739.785,11940.135,14862.41142857143,14645.906071428572,train
2024-09-30,16381.35,23.401928571428574,15.031657142857142,11.3318,19.714585714285715,2.1003142857142856,700,10.714285714285714,2024,9,30,0,0,274,True,False,False,False,11995.63,15809.78,14870.339285714286,14694.408928571427,train
2024-10-01,16497.555,23.567935714285714,15.029457142857144,10.862057142857143,21.25997142857143,2.1009714285714285,700,11.571428571428571,2024,10,1,1,0,275,True,False,False,False,16381.35,16182.06,14951.992142857142,14749.69607142857,train
2024-10-02,16707.75,23.868214285714284,14.372742857142857,10.769671428571428,19.794371428571427,2.7051999999999996,700,12.142857142857142,2024,10,2,2,0,276,True,False,False,False,16497.555,16266.225,14997.062857142857,14824.17,train
2024-10-03,15984.555,22.83507857142857,16.348185714285712,11.966185714285714,22.016785714285714,0.7868000000000002,700,11.571428571428571,2024,10,3,3,0,277,True,False,False,False,16707.75,16105.845,15060.137857142856,14887.91,train
2024-10-04,16800.3,24.00042857142857,14.253228571428572,10.098285714285714,19.038642857142857,2.8503714285714286,700,10.428571428571429,2024,10,4,4,0,278,True,False,False,False,15984.555,15993.05,15042.810714285715,14909.99142857143,train
2024-10-05,12294.165,17.56309285714286,14.646614285714284,10.072342857142857,19.278857142857145,2.822157142857143,700,10.714285714285714,2024,10,5,5,1,279,True,False,False,False,16800.3,11739.785,15158.132142857143,14983.125,train
2024-10-06,12409.475,17.727821428571428,14.039442857142857,10.822057142857142,18.576042857142856,2.960557142857143,700,10.428571428571429,2024,10,6,6,1,280,True,False,False,False,12294.165,11995.63,15237.329285714284,15049.870357142858,train
2024-10-07,17267.775,24.66825,13.133485714285715,9.316914285714287,17.529557142857144,3.950657142857143,700,11.714285714285715,2024,10,7,0,0,281,True,False,False,False,12409.475,16381.35,15296.449999999999,15083.394642857142,train
2024-10-08,16218.405,23.169150000000002,15.301371428571427,12.166871428571428,20.542757142857145,1.7630285714285716,700,11.571428571428571,2024,10,8,1,0,282,True,False,False,False,17267.775,16497.555,15423.082142857145,15187.537142857143,train
2024-10-09,16870.475,24.10067857142857,13.86717142857143,9.665657142857143,17.576,3.1328285714285715,700,11.285714285714285,2024,10,9,2,0,283,True,False,False,False,16218.405,16707.75,15383.203571428574,15190.133214285715,train
2024-10-10,16855.545,24.079349999999998,14.536128571428574,10.974085714285714,19.29827142857143,2.515128571428572,700,10.714285714285714,2024,10,10,3,0,284,True,False,False,False,16870.475,15984.555,15406.45,15233.293928571427,train
2024-10-11,16418.7,23.455285714285715,15.01297142857143,10.677985714285715,20.145657142857143,2.415557142857143,700,11.428571428571429,2024,10,11,4,0,285,True,False,False,False,16855.545,16800.3,15530.877142857144,15286.843928571428,train
2024-10-12,12693.05,18.13292857142857,13.942471428571428,10.395685714285715,18.383014285714285,3.114928571428571,700,11.0,2024,10,12,5,1,286,True,False,False,False,16418.7,12294.165,15476.362857142856,15317.2475,train
2024-10-13,12656.16,18.08022857142857,12.909714285714285,9.256371428571429,18.398728571428574,4.095599999999999,700,10.571428571428571,2024,10,13,6,1,287,True,False,False,False,12693.05,12409.475,15533.346428571429,15385.337857142858,train
2024-10-14,18147.07,25.924385714285712,11.152385714285714,7.603671428571428,15.98397142857143,5.847614285714285,700,11.285714285714285,2024,10,14,0,0,288,True,False,False,False,12656.16,17267.775,15568.587142857143,15432.518571428573,train
2024-10-15,17098.225,24.426035714285714,13.452628571428571,8.923457142857142,17.387842857142857,3.7255714285714285,700,11.428571428571429,2024,10,15,1,0,289,True,False,False,False,18147.07,16218.405,15694.200714285713,15558.641428571429,train
2024-10-16,17266.055,24.665792857142858,12.98362857142857,7.905114285714285,17.38972857142857,4.0163714285714285,700,12.0,2024,10,16,2,0,290,True,False,False,False,17098.225,16870.475,15819.889285714284,15601.546428571428,train
2024-10-17,17549.93,25.071328571428573,12.636157142857142,7.732157142857143,17.45054285714286,4.363842857142857,700,12.714285714285714,2024,10,17,3,0,291,True,False,False,False,17266.055,16855.545,15876.400714285714,15641.425357142858,train
2024-10-18,17108.58,24.440828571428575,13.282,9.357942857142858,18.343085714285714,3.7180000000000004,700,12.0,2024,10,18,4,0,292,True,False,False,False,17549.93,16418.7,15975.598571428573,15753.237857142858,train
2024-10-19,12757.55,18.22507142857143,13.208142857142859,9.704871428571428,18.989757142857144,3.7918571428571433,700,10.714285714285714,2024,10,19,5,1,293,True,False,False,False,17108.58,12693.05,16074.152857142859,15775.257857142857,train
2024-10-20,13572.885,19.389835714285713,11.489685714285715,7.428299999999999,15.992671428571427,5.510314285714285,700,11.0,2024,10,20,6,1,294,True,False,False,False,12757.55,12656.16,16083.367142857143,15808.356785714286,train
2024-10-21,18067.72,25.811028571428572,11.560314285714286,8.91072857142857,16.452471428571428,5.439685714285715,700,12.285714285714286,2024,10,21,0,0,295,True,False,False,False,13572.885,18147.07,16214.327857142856,15891.4575,train
2024-10-22,18031.535,25.759335714285715,11.754271428571428,7.279114285714286,15.676485714285716,5.245728571428572,700,12.0,2024,10,22,1,0,296,True,False,False,False,18067.72,17098.225,16202.992142857143,15948.596428571427,train
2024-10-23,17945.555,25.636507142857145,11.606457142857144,7.136057142857142,17.19204285714286,5.393542857142857,700,12.571428571428573,2024,10,23,2,0,297,True,False,False,False,18031.535,17266.055,16336.322142857143,16078.105714285713,train
2024-10-24,18034.315,25.76330714285714,11.334857142857143,7.431785714285715,16.703014285714286,5.707657142857143,700,12.857142857142856,2024,10,24,3,0,298,True,False,False,False,17945.555,17549.93,16433.393571428573,16154.897142857144,train
2024-10-25,17855.03,25.50718571428571,12.001557142857143,7.4548,16.800571428571427,4.998442857142857,700,11.857142857142858,2024,10,25,4,0,299,True,False,False,False,18034.315,17108.58,16502.591428571428,16239.095000000001,train
2024-10-26,13282.38,18.97482857142857,12.022514285714285,8.571685714285715,17.82915714285714,4.977485714285715,700,10.285714285714285,2024,10,26,5,1,300,True,False,False,False,17855.03,12757.55,16609.227142857144,16341.689999999999,train
2024-10-27,13299.02,18.9986,11.686242857142856,7.163085714285714,17.569000000000003,5.313757142857142,700,10.428571428571429,2024,10,27,6,1,301,True,False,False,False,13282.38,13572.885,16684.20285714286,16383.785,train
2024-10-28,18113.305,25.87615,11.600371428571428,7.590142857142857,16.71634285714286,5.399628571428572,700,12.571428571428573,2024,10,28,0,0,302,True,False,False,False,13299.02,18067.72,16645.079285714284,16429.70357142857,train
2024-10-29,17955.52,25.65074285714286,11.597028571428572,7.127857142857143,17.84302857142857,5.402971428571429,700,13.0,2024,10,29,1,0,303,True,False,False,False,18113.305,18031.535,16651.591428571428,16427.291785714286,train
2024-10-30,17655.975,25.222821428571425,12.47087142857143,8.6185,17.436814285714288,4.529128571428572,700,12.857142857142856,2024,10,30,2,0,304,True,False,False,False,17955.52,17945.555,16640.73214285714,16488.527142857143,train
2024-10-31,18603.975,26.57710714285714,10.363971428571428,6.392942857142858,15.523442857142857,6.636028571428572,700,12.0,2024,10,31,3,0,305,True,False,False,False,17655.975,18034.315,16599.36357142857,16516.37857142857,train
2024-11-01,18094.775,25.849678571428573,10.793928571428571,7.809385714285714,16.226142857142857,6.206071428571429,700,12.857142857142856,2024,11,1,4,0,306,True,False,False,False,18603.975,17855.03,16680.74357142857,16591.6675,train
2024-11-02,13504.69,19.292414285714287,11.0625,7.603871428571429,16.452628571428573,5.9375,700,10.714285714285714,2024,11,2,5,1,307,True,False,False,False,18094.775,13282.38,16714.992857142857,16662.11,train
2024-11-03,13944.28,19.9204,10.395128571428572,5.323071428571429,16.289185714285715,6.604871428571428,700,11.142857142857142,2024,11,3,6,1,308,True,False,False,False,13504.69,13299.02,16746.751428571428,16715.477142857144,train
2024-11-04,18416.225,26.308892857142855,10.310585714285715,7.0559,15.372985714285715,6.689414285714286,700,13.142857142857142,2024,11,4,0,0,309,True,False,False,False,13944.28,18113.305,16838.931428571428,16742.005357142858,train
2024-11-05,19030.31,27.186157142857144,8.628485714285715,4.357928571428571,13.825742857142858,8.371514285714285,700,13.142857142857142,2024,11,5,1,0,310,True,False,False,False,18416.225,17955.52,16882.205714285716,16766.89857142857,train
2024-11-06,18410.94,26.301342857142856,10.38877142857143,5.594171428571428,15.396342857142859,6.611228571428573,700,11.571428571428571,2024,11,6,2,0,311,True,False,False,False,19030.31,17655.975,17035.74714285714,16838.239642857145,train
2024-11-07,18741.74,26.773914285714287,9.455814285714286,5.6695,15.02337142857143,7.544185714285715,700,12.0,2024,11,7,3,0,312,True,False,False,False,18410.94,18603.975,17143.59928571429,16871.481428571427,train
2024-11-08,18828.195,26.897421428571427,9.098114285714287,5.349600000000001,13.134428571428572,7.901885714285714,700,12.142857142857142,2024,11,8,4,0,313,True,False,False,False,18741.74,18094.775,17163.28,16922.011785714283,train
2024-11-09,14207.105,20.295864285714284,9.499600000000001,5.518800000000001,14.11017142857143,7.5004,700,11.571428571428571,2024,11,9,5,1,314,True,False,False,False,18828.195,13504.69,17268.054285714286,16991.523571428574,train
2024-11-10,14193.935,20.27705,9.500214285714286,5.5756428571428565,13.45962857142857,7.499785714285715,700,10.857142857142858,2024,11,10,6,1,315,True,False,False,False,14207.105,13944.28,17368.399285714284,17057.575357142858,train
2024-11-11,18269.225,26.098892857142854,10.476657142857142,6.388114285714286,14.789885714285715,6.5233428571428576,700,12.285714285714286,2024,11,11,0,0,316,True,False,False,False,14193.935,18416.225,17404.064285714285,17121.49785714286,train
2024-11-12,18846.1,26.923,9.360971428571428,4.505742857142857,14.234271428571429,7.639028571428571,700,13.0,2024,11,12,1,0,317,True,False,False,False,18269.225,19030.31,17383.064285714285,17132.635000000002,train
2024-11-13,19104.405,27.29200714285714,8.928585714285715,5.165128571428571,13.4727,8.071414285714285,700,12.714285714285714,2024,11,13,2,0,318,True,False,False,False,18846.1,18410.94,17356.74857142857,17196.24785714286,train
2024-11-14,18470.275,26.386107142857146,10.15092857142857,5.920642857142857,14.771485714285715,6.849071428571429,700,12.714285714285714,2024,11,14,3,0,319,True,False,False,False,19104.405,18741.74,17455.815,17299.707142857143,train
2024-11-15,18546.62,26.495171428571428,9.73687142857143,6.687014285714286,14.395971428571428,7.263128571428572,700,12.714285714285714,2024,11,15,4,0,320,True,False,False,False,18470.275,18828.195,17417.034285714286,17290.157142857144,train
2024-11-16,14503.895,20.71985,8.722414285714285,4.6181,13.895928571428572,8.277585714285715,700,10.857142857142858,2024,11,16,5,1,321,True,False,False,False,18546.62,14207.105,17376.809285714284,17322.431785714285,train
2024-11-17,14721.09,21.030128571428573,8.4947,3.8855285714285714,13.349957142857141,8.5053,700,11.571428571428571,2024,11,17,6,1,322,True,False,False,False,14503.895,14193.935,17419.207857142857,17393.803571428572,train
2024-11-18,19577.495,27.96785,7.399685714285714,2.0859571428571426,12.630642857142858,9.600314285714285,700,13.142857142857142,2024,11,18,0,0,323,True,False,False,False,14721.09,18269.225,17494.515714285713,17449.29,train
2024-11-19,19681.005,28.11572142857143,7.235857142857143,2.632557142857143,11.050814285714285,9.764142857142856,700,15.0,2024,11,19,1,0,324,True,False,False,False,19577.495,18846.1,17681.411428571428,17532.237857142856,train
2024-11-20,19212.59,27.44655714285714,8.052057142857144,3.855585714285714,12.718242857142858,8.947942857142857,700,14.285714285714285,2024,11,20,2,0,325,True,False,False,False,19681.005,19104.405,17800.68357142857,17578.71607142857,train
2024-11-21,19078.53,27.255042857142854,8.260857142857143,3.016457142857143,12.336971428571427,8.739142857142857,700,13.0,2024,11,21,3,0,326,True,False,False,False,19212.59,18470.275,17816.13857142857,17635.976785714283,train
2024-11-22,20018.335,28.597621428571426,5.876114285714285,1.6118857142857141,11.03572857142857,11.123885714285715,700,14.142857142857142,2024,11,22,4,0,327,True,False,False,False,19078.53,18546.62,17903.032142857144,17660.033214285715,train
2024-11-23,14882.815,21.261164285714287,7.326328571428572,3.315657142857143,12.00147142857143,9.67367142857143,700,10.714285714285714,2024,11,23,5,1,328,True,False,False,False,20018.335,14503.895,18113.277142857143,17745.043214285713,train
2024-11-24,14982.23,21.403185714285712,7.370357142857143,4.6826,12.336685714285714,9.629642857142857,700,10.571428571428571,2024,11,24,6,1,329,True,False,False,False,14882.815,14721.09,18167.408571428572,17793.308214285713,train
2024-11-25,19529.36,27.899085714285714,7.589185714285715,3.0467,13.382685714285714,9.410814285714284,700,14.000000000000002,2024,11,25,0,0,330,True,False,False,False,14982.23,19577.495,18204.714285714286,17849.614999999998,train
2024-11-26,19623.58,28.033685714285717,7.0815,2.5718714285714284,12.597228571428571,9.9185,700,14.142857142857142,2024,11,26,1,0,331,True,False,False,False,19529.36,19681.005,18197.83785714286,17939.624642857143,train
2024-11-27,19781.47,28.25924285714286,6.492342857142858,2.745742857142857,10.461671428571428,10.507657142857143,700,13.285714285714286,2024,11,27,2,0,332,True,False,False,False,19623.58,19212.59,18189.634285714284,17995.15892857143,train
2024-11-28,19259.98,27.514257142857144,7.955642857142857,3.2739285714285713,12.596785714285714,9.044357142857143,700,13.714285714285715,2024,11,28,3,0,333,True,False,False,False,19781.47,19078.53,18270.902857142857,18043.520714285714,train
2024-11-29,19792.33,28.274757142857144,6.6979999999999995,2.6525,12.736914285714287,10.302000000000001,700,12.714285714285714,2024,11,29,4,0,334,True,False,False,False,19259.98,20018.335,18296.824285714287,18099.928214285716,train
2024-11-30,15215.87,21.736957142857143,6.7154,2.2757,11.790571428571429,10.284600000000001,700,10.571428571428571,2024,11,30,5,1,335,True,False,False,False,19792.33,14882.815,18264.537857142856,18188.907499999998,train
2024-12-01,15725.765,22.46537857142857,5.778657142857143,2.1948714285714286,11.2706,11.221342857142858,700,11.428571428571429,2024,12,1,6,1,336,False,False,True,False,15215.87,14982.23,18312.117142857143,18239.762857142858,train
2024-12-02,19916.37,28.451957142857143,7.304985714285714,2.1446714285714283,12.355542857142856,9.695014285714286,700,14.571428571428571,2024,12,2,0,0,337,False,False,True,False,15725.765,19529.36,18418.33642857143,18311.52535714286,train
2024-12-03,20758.835,29.65547857142857,4.6147285714285715,0.4610142857142857,9.56617142857143,12.385271428571428,700,15.0,2024,12,3,1,0,338,False,False,True,False,19916.37,19623.58,18473.623571428572,18335.730714285713,train
2024-12-04,19984.62,28.54945714285714,7.101257142857143,2.670571428571429,11.71457142857143,9.898742857142857,700,13.428571428571429,2024,12,4,2,0,339,False,False,True,False,20758.835,19781.47,18635.802857142855,18412.71857142857,train
2024-12-05,20374.43,29.106328571428573,5.810771428571429,2.1873,10.392785714285715,11.189228571428572,700,14.428571428571429,2024,12,5,3,0,340,False,False,True,False,19984.62,19259.98,18664.824285714287,18467.86357142857,train
2024-12-06,20028.855,28.61265,6.533571428571428,2.069914285714286,11.574157142857143,10.46642857142857,700,13.857142857142858,2024,12,6,4,0,341,False,False,True,False,20374.43,19792.33,18824.03142857143,18560.42785714286,train
2024-12-07,15516.795,22.16685,6.473371428571428,1.788814285714286,11.473442857142857,10.526628571428573,700,11.428571428571429,2024,12,7,5,1,342,False,False,True,False,20028.855,15215.87,18857.820714285714,18561.179285714286,train
2024-12-08,16088.39,22.983414285714286,5.3689857142857145,1.099157142857143,9.90562857142857,11.631014285714286,700,11.857142857142858,2024,12,8,6,1,343,False,False,True,False,15516.795,15725.765,18900.809999999998,18606.463571428572,train
2024-12-09,20383.375,29.119107142857143,5.981757142857144,2.339785714285714,11.099942857142857,11.018242857142857,700,14.857142857142858,2024,12,9,0,0,344,False,False,True,False,16088.39,19916.37,18952.61357142857,18685.475,train
2024-12-10,19865.545000000002,28.379350000000002,6.6107,3.4698857142857142,10.4833,10.3893,700,13.428571428571429,2024,12,10,1,0,345,False,False,True,False,20383.375,20758.835,19019.32857142857,18746.47607142857,train
2024-12-11,20653.77,29.505385714285715,4.847285714285714,2.1013714285714284,10.155871428571428,12.152714285714286,700,13.714285714285715,2024,12,11,2,0,346,False,False,True,False,19865.545000000002,19984.62,18891.715714285714,18763.759285714284,train
2024-12-12,20621.235,29.458907142857143,5.4879999999999995,2.9157571428571427,11.601014285714285,11.512,700,14.857142857142858,2024,12,12,3,0,347,False,False,True,False,20653.77,20374.43,18987.308571428573,18826.066428571427,train
2024-12-13,20656.97,29.509957142857143,5.021971428571429,0.9164,10.816157142857143,11.97802857142857,700,14.428571428571429,2024,12,13,4,0,348,False,False,True,False,20621.235,20028.855,19022.566428571427,18923.29892857143,train
2024-12-14,15796.995,22.567135714285715,5.966614285714286,2.4796285714285715,10.171700000000001,11.033385714285714,700,11.285714285714285,2024,12,14,5,1,349,False,False,True,False,20656.97,15516.795,19112.29714285714,18985.05892857143,train
2024-12-15,15990.045,22.84292142857143,5.812742857142857,1.6583714285714284,12.00602857142857,11.187257142857142,700,10.857142857142858,2024,12,15,6,1,350,False,False,True,False,15796.995,16088.39,19152.325714285715,19026.567857142858,train
2024-12-16,20292.635,28.98947857142857,6.024928571428571,2.0464714285714285,11.487071428571427,10.975071428571429,700,15.0,2024,12,16,0,0,351,False,False,True,False,15990.045,20383.375,19138.27642857143,19045.445,train
2024-12-17,20667.31,29.52472857142857,4.538457142857143,0.8052999999999999,10.073357142857143,12.461542857142858,700,15.857142857142856,2024,12,17,1,0,352,False,False,True,False,20292.635,19865.545000000002,19125.31357142857,19072.32107142857,train
2024-12-18,20607.49,29.43927142857143,5.126157142857143,1.3698428571428571,10.400157142857143,11.873842857142858,700,14.428571428571429,2024,12,18,2,0,353,False,False,True,False,20667.31,20653.77,19239.851428571426,19065.783571428572,train
2024-12-19,20481.605,29.259435714285715,5.0984428571428575,1.2619428571428573,10.414242857142858,11.901557142857143,700,14.142857142857142,2024,12,19,3,0,354,False,False,True,False,20607.49,20621.235,19233.24,19110.274285714288,train
2024-12-20,20723.005,29.60429285714286,4.625442857142857,1.1752714285714287,9.996599999999999,12.374557142857144,700,14.857142857142858,2024,12,20,4,0,355,False,False,True,False,20481.605,20656.97,19213.292857142857,19117.929642857143,train
2024-12-21,16532.225,23.617464285714284,4.086628571428571,0.059457142857142826,9.418828571428572,12.913371428571429,700,10.714285714285714,2024,12,21,5,1,356,False,False,True,False,20723.005,15796.995,19222.726428571426,19167.511785714287,train
2024-12-22,16827.945,24.03992142857143,3.174114285714286,-0.4906285714285714,9.1379,13.825885714285715,700,10.714285714285714,2024,12,22,6,1,357,False,False,True,False,16532.225,15990.045,19327.759285714284,19240.0425,train
2024-12-23,20498.785,29.28397857142857,5.279857142857143,0.9814571428571428,10.963957142857142,11.720142857142857,700,14.428571428571429,2024,12,23,0,0,358,False,False,True,False,16827.945,20292.635,19447.459285714285,19292.867857142857,train
2024-12-24,20670.26,29.528942857142855,4.777971428571428,0.8417285714285715,9.715171428571429,12.222028571428572,700,14.714285714285714,2024,12,24,1,0,359,False,False,True,False,20498.785,20667.31,19476.909285714286,19301.11142857143,train
2024-12-25,20807.075,29.72439285714286,4.427928571428572,0.03395714285714294,9.804628571428571,12.57207142857143,700,14.428571428571429,2024,12,25,2,0,360,False,False,True,False,20670.26,20607.49,19477.330714285716,19358.591071428575,train
2024-12-26,20686.02,29.551457142857142,4.9189428571428575,1.637357142857143,10.252671428571428,12.081057142857142,700,14.285714285714285,2024,12,26,3,0,361,False,False,True,False,20807.075,20481.605,19505.842857142856,19369.54142857143,train
2024-12-27,20868.415,29.81202142857143,4.269157142857143,0.6225571428571429,9.208371428571429,12.730842857142857,700,14.857142857142858,2024,12,27,4,0,362,False,False,True,False,20686.02,20723.005,19535.045000000002,19374.168928571427,train
2024-12-28,16419.55,23.4565,4.8586857142857145,0.4706142857142858,9.226942857142857,12.141314285714286,700,11.142857142857142,2024,12,28,5,1,363,False,False,True,False,20868.415,16532.225,19555.817857142858,19389.272142857142,train
2024-12-29,16253.17,23.218814285714284,4.5262142857142855,0.962957142857143,8.514685714285713,12.473785714285714,700,11.0,2024,12,29,6,1,364,False,False,True,False,16419.55,16827.945,19539.721428571425,19433.740357142855,train
2024-12-30,20937.345,29.91049285714286,4.129371428571429,0.6142857142857142,8.8447,12.870628571428572,700,16.142857142857142,2024,12,30,0,0,365,False,False,True,False,16253.17,20498.785,19457.610714285714,19452.535,train
2024-12-31,20777.145,29.681635714285715,4.1954,0.45647142857142864,9.345985714285714,12.804599999999999,700,14.857142857142858,2024,12,31,1,0,366,False,False,True,False,20937.345,20670.26,19520.26214285714,19498.585714285717,train
2025-01-01,21402.21,30.574585714285714,3.710371428571429,0.6112285714285715,9.148842857142858,13.28962857142857,700,15.857142857142856,2025,1,1,2,0,1,False,False,True,False,20777.145,20807.075,19535.53142857143,19506.431071428575,train
2025-01-02,21430.04,30.61434285714286,3.6556714285714285,0.06218571428571433,9.774714285714285,13.344328571428573,700,15.0,2025,1,2,3,0,2,False,False,True,False,21402.21,20686.02,19620.550714285713,19563.196785714284,train
2025-01-03,21486.005,30.69429285714286,2.8954714285714283,-0.03215714285714286,6.423357142857143,14.104528571428572,700,15.857142857142856,2025,1,3,4,0,3,False,False,True,False,21430.04,20868.415,19726.839285714286,19630.942142857144,train
2025-01-04,16437.45,23.48207142857143,4.918157142857143,0.6687000000000001,9.751714285714286,12.081842857142856,700,11.142857142857142,2025,1,4,5,1,4,False,False,True,False,21486.005,16419.55,19815.066428571427,19685.442142857144,train
2025-01-05,16741.655,23.916649999999997,3.9938285714285713,0.25281428571428566,9.6346,13.006171428571427,700,10.571428571428571,2025,1,5,6,1,5,False,False,True,False,16437.45,16253.17,19817.623571428576,19678.672499999997,train
2025-01-06,21638.97,30.912814285714287,3.127414285714286,-0.3811,8.066028571428571,13.872585714285714,700,15.0,2025,1,6,0,0,6,False,False,True,False,16741.655,20937.345,19887.407142857144,19672.508928571428,train
2025-01-07,21938.075,31.340107142857143,1.3691,-2.4209714285714288,6.465342857142857,15.630900000000002,700,16.28571428571429,2025,1,7,1,0,7,False,False,True,False,21638.97,20777.145,19987.639285714286,19753.950714285715,train
2025-01-08,21612.465,30.874950000000002,2.4596,-1.6888857142857143,8.086557142857144,14.540400000000002,700,16.0,2025,1,8,2,0,8,False,False,True,False,21938.075,21402.21,20153.48642857143,19844.508928571428,train
2025-01-09,21485.265,30.693235714285713,3.076828571428571,-1.6453142857142857,7.998657142857142,13.923171428571427,700,15.714285714285714,2025,1,9,3,0,9,False,False,True,False,21612.465,21430.04,20183.522857142856,19902.03678571429,train
2025-01-10,21372.375,30.531964285714285,3.2564,-1.5672857142857142,8.4599,13.7436,700,16.0,2025,1,10,4,0,10,False,False,True,False,21485.265,21486.005,20191.412142857145,19959.125714285714,train
2025-01-11,17301.065,24.71580714285714,3.5570142857142857,-0.4858857142857143,8.422842857142857,13.442985714285715,700,12.285714285714286,2025,1,11,5,1,11,False,False,True,False,21372.375,16437.45,20175.179285714286,19995.122857142855,train
2025-01-12,17301.74,24.71677142857143,2.9814285714285713,-0.9760857142857144,7.391528571428571,14.018571428571429,700,11.0,2025,1,12,6,1,12,False,False,True,False,17301.065,16741.655,20298.552857142855,20058.08821428571,train
2025-01-13,21500.25,30.714642857142856,2.8856285714285717,-2.617985714285714,9.202214285714286,14.114371428571427,700,15.428571428571427,2025,1,13,0,0,13,False,False,True,False,17301.74,21638.97,20378.565000000002,20132.986071428575,train
2025-01-14,20965.385,29.950549999999996,4.757171428571429,0.6924857142857143,10.544842857142857,12.242828571428571,700,13.714285714285715,2025,1,14,1,0,14,False,False,True,False,21500.25,21938.075,20358.74785714286,20173.193571428572,train
2025-01-15,21713.78,31.019685714285714,2.7282571428571427,-1.5010999999999999,7.6167428571428575,14.271742857142856,700,15.571428571428573,2025,1,15,2,0,15,False,False,True,False,20965.385,21612.465,20219.79214285714,20186.639285714286,train
2025-01-16,21634.675,30.90667857142857,2.771457142857143,-1.9550285714285713,7.577814285714286,14.228542857142857,700,16.142857142857142,2025,1,16,3,0,16,False,False,True,False,21713.78,21485.265,20234.265714285713,20208.894285714287,train
2025-01-17,21575.835,30.822621428571427,2.9029,-1.2884,7.608385714285714,14.0971,700,16.28571428571429,2025,1,17,4,0,17,False,False,True,False,21634.675,21372.375,20255.609999999997,20223.511071428573,train
2025-01-18,17385.985,24.83712142857143,3.0937142857142854,0.3735,9.071857142857143,13.906285714285714,700,11.571428571428571,2025,1,18,5,1,18,False,False,True,False,21575.835,17301.065,20284.675714285713,20229.927499999998,train
2025-01-19,16815.73,24.02247142857143,3.9987142857142857,0.1439999999999999,9.019285714285715,13.001285714285714,700,10.714285714285714,2025,1,19,6,1,19,False,False,True,False,17385.985,17301.74,20296.807142857142,20297.679999999997,train
2025-01-20,21178.58,30.25511428571429,4.146585714285714,0.19111428571428576,9.393971428571428,12.853414285714285,700,15.428571428571427,2025,1,20,0,0,20,False,False,True,False,16815.73,21500.25,20227.377142857145,20302.971071428572,train
2025-01-21,21708.735,31.012478571428574,3.0479571428571433,-1.9693142857142858,8.0925,13.952042857142857,700,14.857142857142858,2025,1,21,1,0,21,False,False,True,False,21178.58,20965.385,20181.424285714285,20270.08607142857,train
2025-01-22,21054.63,30.078042857142858,4.12,-0.30982857142857145,8.834842857142858,12.88,700,15.142857142857144,2025,1,22,2,0,22,False,False,True,False,21708.735,21713.78,20287.617142857143,20253.70464285714,train
2025-01-23,21325.165,30.46452142857143,3.9285428571428573,0.8857571428571428,9.320042857142857,13.071457142857144,700,16.428571428571427,2025,1,23,3,0,23,False,False,True,False,21054.63,21634.675,20193.452857142856,20213.859285714287,train
2025-01-24,21326.44,30.466342857142855,3.7956857142857143,-0.07139999999999995,8.024442857142857,13.204314285714286,700,15.857142857142856,2025,1,24,4,0,24,False,False,True,False,21325.165,21575.835,20149.237142857142,20202.42357142857,train
2025-01-25,17013.345,24.304778571428574,3.8193714285714284,-0.7914571428571429,8.8586,13.180628571428572,700,11.142857142857142,2025,1,25,5,1,25,False,False,True,False,21326.44,17385.985,20113.609285714287,20199.142499999998,train
